device_id,phone_brand,device_model
5319107990658832292,vivo,X5sl
-259331933813590448,OPPO,R823T
4369245811267443860,Haier,HT-I860
-1480373172291611990,Samsung,Galaxy S6
1846205003223224333,Xiaomi,Redmi Note
-2224298615095426267,Xiaomi,MI 1S
-1156792133021612030,vivo,Xperia SL
-3279399875739252516,Lenovo,U807
-3090166955280575327,Huawei,Honor 3C
8814333595610742258,Xiaomi,Mi 4
-8411509523644490499,Mickey,M228-m51
7216398811393583651,Aipaer,iph-800
53662432592077203,Samsung,Galaxy S4
-5952166089519252497,Xiaomi,Redmi Note
-1411885084660085714,vivo,X1ST
-4935610406661994092,Huawei,Ascend P7
7268560844995864607,OPPO,Find 5
-5509537869428703935,HTC,ONE E8
-8763359522680232619,Coolpad,F2
-288954556529542396,Samsung,Galaxy S4
-8362898038865541403,Xiaomi,Mi 4
4220877535973737175,Samsung,Galaxy S5
-2978482061475618060,Meizu,MX2
-6298463010768214330,Huawei,Honor Play 4X
-5253535387743120347,Xiaomi,Redmi Note
-2726586691468891987,Huawei,Honor Play 4X
8112960362668500487,Xiaomi,Mi 3
7753437881670667915,Xiaomi,Redmi Note enhanced version
-5986820791170014220,OPPO,Find 5
-3548403494722203237,Huawei,G610S
-6388737433201969835,Huawei,Honor 6
-8764629116645063007,Samsung,A670T
4695457922904583514,Samsung,Galaxy Note 2
-2731883552826933384,Huawei,Honor 3X Play Edition
-1789424469148484288,vivo,Xplay
-7115612372978323034,Xiaomi,Mi 3
-8572565853270768461,OPPO,Find 7
-7311314209758021114,Xiaomi,Redmi Note
3284608166787455997,OPPO,R815T
7887018795652862431,Huawei,Mate 7
-3234871150361343871,Coolpad,8089
9041140284220343229,Huawei,Honor Play 4
5541939389167637151,Xiaomi,Redmi 2
-4844743118169103533,Xiaomi,Redmi Note
-720734523177098876,Coolpad,Great God F2 Full HD Version
-6605733515384140869,Xiaomi,Mi 3
-2872790252887221856,Samsung,Galaxy Trend 3
2452323116975460687,Samsung,Galaxy Note 3
3116957047272485551,Huawei,Honor 3C
-7046833833590457426,Coolpad,8702D
-7602844528101913362,Samsung,Galaxy Grand duos
1952185831355100533,LG,Nexus 4
-9139512098545222229,OPPO,Find 7
6229134468515535808,Samsung,Galaxy Note 3
3905400588922854438,Huawei,Honor 6
3754551714256366459,Xiaomi,Mi 2S
-394012377869180350,Xiaomi,Mi 3
-5165627517184095896,OPPO,Find 7
-4387594871930291987,Samsung,Galaxy S4
4565738085001613897,Xiaomi,Xiaomi Note
-322519682221768504,Haier,HT-I860
266678534397664849,Samsung,S7568
7122302906925584000,Samsung,Galaxy Note 3
-6194898331343883831,OPPO,R1S
-6040993416793231005,Samsung,Galaxy S5
-8317492721574694050,Xiaomi,MI 1S
-8830591573887042520,vivo,X5max+
2499558831548907464,Meizu,Charm blue
2984204067590268239,OPPO,N1T
7527819638251692378,Huawei,Ascend GX1
-5526212527565720833,vivo,Xplay3s
3219944986918713542,vivo,Y23L
-3096367901779703314,OPPO,N1T
-3255638833843038661,Xiaomi,Mi 4
-1830919917437191062,Xiaomi,Mi 2
-5945766647249039671,Meizu,Charm Blue Note
3804502422740945769,Huawei,Honor 6 Plus
5241098957505809201,OPPO,R1S
1414182133860879412,Samsung,Galaxy Grand duos
5021105036186737,Huawei,Honor 6 Plus
303634614575609178,Samsung,Galaxy A7
-6542919196187222633,Xiaomi,Mi 3
1970156124272291517,vivo,Y628
2865406474920665333,Samsung,Lenovo Golden Fighter S8
5330005554645678101,Xiaomi,Mi 2S
-5344011934151884326,OPPO,1107
-655327831586304226,Xiaomi,Redmi Note
6707927161111748203,Xiaomi,Mi 3
-5511929829284005434,Huawei,Y511-T00
7404835394810121884,Xiaomi,Mi 3
1529201941230862320,Lenovo,V818
-4564361862435685494,LG,Vs980
-2003095351816771025,Coolpad,Great God F1
-3221923755875520385,OPPO,R830
8662235809728900676,Coolpad,8295m
-7801326920706096204,Xiaomi,MI 1S
-2216469891747263720,Coolpad,7295A Youth Edition
-3231048942341717560,Samsung,Galaxy S6
124884977636673576,Xiaomi,Red rice
-8158654823978457491,Huawei,Mate 7
2478961105358574218,Coolpad,Great God F1
-504609785865158491,Xiaomi,Redmi Note
3819838904067195583,Coolpad,8720L
6088260691110279598,Huawei,Honor 6
-4306146018504031251,vivo,X6 D
-4064735754210356961,Lenovo,Blade S6 Lux
2601834142633951934,Meizu,Charm blue
7849743570314106941,Samsung,A850
-8326938081750174086,Samsung,Galaxy A3
4203393867656117441,Xiaomi,Red rice
-8474127105850107755,Xiaomi,V188
177158571165078698,vivo,X710L
-7206982811277090649,Samsung,Golden Fighter A8
-7392093190308782056,vivo,X3T
7899165458027039344,Samsung,Galaxy Core Max
7916733094304278430,Samsung,Galaxy S5
-1101090842545972795,Xiaomi,Mi 4
-5662835329142255801,Coolpad,Great God F1
639528891248398738,Huawei,P8 Lite
-3381366742029037916,Huawei,Ascend P6
-3428644499180308219,Huawei,Honor Play 4C
-5527957464702805071,Xiaomi,Redmi Note enhanced version
4136676009212356794,Huawei,Honor Play 4C
8091316403709919850,OPPO,6607
-1975920907077340751,Huawei,Mate 7
5627730181189645845,Coolpad,F2
5996113188461235690,Samsung,A820
7181641016706311295,vivo,X5sl
799758222706542305,Meizu,MX2
-7601060009746591933,Samsung,A320T
5886704665192526794,Huawei,Honor Play 4X
5624294250318852403,Huawei,Honor Play 4X
2397379332872919632,Samsung,A630T
-1261070570330811773,Coolpad,Great God F1Plus
-6734796893819899655,Coolpad,F2
8110864566709862476,Samsung,Galaxy S4
-8399281877221898422,Samsung,Galaxy S2 Plus
5442141821480194196,Xiaomi,Mi 4
2247202044148415242,Xiaomi,Mi 4
-4398809674817949955,Samsung,Galaxy Note 3
-5616611764882636619,Coolpad,9190L
199867878894852108,Samsung,A320T
2515375836649210806,vivo,X710L
9110474406306966676,Xiaomi,Redmi Note
5175779616146989986,OPPO,6607
3463439473181834309,Huawei,Ascend G6
7977624615905835626,Lenovo,U950
3897626249562843727,Huawei,Mate 7
4343518562094755250,Samsung,Galaxy Grand Neo Plus
6818013652617618773,Samsung,Galaxy S3
1672770715797146131,Xiaomi,Redmi 1s
-2663175647279081228,Huawei,Honor 6 Plus
1475474091975721406,Huawei,Honor 3C
1021576065584481375,Xiaomi,Redmi 1s
-199255721935314374,Coolpad,7236
-522338003811760535,Xiaomi,Mi 3
2341935434065095869,Xiaomi,Mi 2S
8809222278944068800,Huawei,Ascend G7
8882613698628062985,vivo,Xperia C3
636485561011479960,Xiaomi,Red rice
-4715430503508992845,Meizu,Charm Blue Note
-3443985378908114695,Xiaomi,Xiaomi Note
-8462977293562794694,Xiaomi,MI 1S
-792607861202711808,Xiaomi,Redmi 2
-8460689656114561871,Huawei,Honor 6
8642178324329777248,Samsung,Galaxy tab 3 7.0
4193260527984210447,Xiaomi,Mi 3
-3283303719499495961,Xiaomi,Mi 4
-643098893944791826,Samsung,Galaxy S3
2684750003492303552,Samsung,I8268
-9181603575279521900,Coolpad,F2
-8818349806372248277,OPPO,Find 7
-7370230780802088072,Xiaomi,Red rice
6425630202678942212,vivo,X710L
858219827983770317,Huawei,Honor Play 4X
-6430370098009703,Coolpad,8705
-1516386174919655190,Meizu,MX2
-4269767541441271108,Samsung,Galaxy Note 3
7026275624503485621,vivo,Y15
4697923976829492303,OPPO,N1 mini
-390938670425911365,Meizu,Charm Blue Note
833742073032512913,Meizu,Charm Blue Note
-6080954333906266062,Xiaomi,Mi 2S
8006739344249583991,Samsung,Galaxy S2
8558215963642770879,Huawei,Mai Mang 3
2266863185840545980,Samsung,Galaxy S3 Neo+
920448791584446390,vivo,Xplay3s
5266220763241423819,Huawei,Honor 3X Play Edition
-2487857052272928550,vivo,X5L
4156598486449394268,Huawei,Honor Play 4X
9062224834222300991,vivo,Xperia Z
-3397308385797941316,OPPO,R1C
-1419143863185030584,OPPO,1107
1519606536339154451,Coolpad,7295
-5636549049056105282,Coolpad,9976A
-2098030517481518152,Xiaomi,Redmi Note
8000059869464278567,Samsung,Galaxy S4
-1987153889664151447,Xiaomi,Mi 4
5371053514072674316,Samsung,Galaxy Note 3
4216724243933228708,Xiaomi,Xiaomi Note
500855229042120604,vivo,Y17T
4758120515526238130,Samsung,Galaxy S4
-8757047121281442893,Coolpad,Great God F1
3945821013926918023,Xiaomi,Mi 2S
-2449108708131023888,Samsung,Galaxy Note 3
4775574180921112277,Nubia,Z7 MAX
2515267413183748290,Samsung,Galaxy Grand Prime
-7141566883099261087,Xiaomi,Mi 2A
-2875925823345821097,Xiaomi,Mi 3
7226816311015937678,Samsung,Galaxy S3
763004571654190832,Xia Xin,L855
-8179719224030838379,Huawei,Honor 6 Plus
8389411283431816765,Huawei,Honor Play 4X
7448159780628355784,Huawei,Honor 6 Plus
7539638574055832147,Huawei,Ascend P7
-9013012979339190576,Huawei,Mate 7
19123860473321627,vivo,X1ST
-5889723872543785968,Coolpad,8729
4872185603490124306,Xiaomi,Redmi 2
8876914586862309344,vivo,X5sl
-2877632970312299875,vivo,Y13L
2998785187009107610,Xiaomi,Mi 2S
6841572255603433780,Xiaomi,Redmi 1s
-5250878350879479087,Huawei,Honor 3C
2343864157881387615,Samsung,Lenovo Golden Fighter S8
-6540821713400185512,Samsung,Galaxy Core Max
5513729062714250591,Huawei,Ascend P8
-4350222198446582310,Samsung,Galaxy Grand Neo Plus
4087079068899304038,Samsung,Galaxy S5
-3074840433155873035,Samsung,Galaxy Grand 2
4991412824895548436,Hisense,I639t
-5301322753496414507,Amagatarai,U86
-8206207420552744576,Samsung,Galaxy Note 3
-1601113612800274544,Samsung,A820T
3819091128650194281,Xiaomi,Redmi Note enhanced version
3769799590257047076,vivo,Y17W
-7139174118140345282,Huawei,G620-l75
2980503737783668919,Xiaomi,Mi 3
8933150439910043791,Xiaomi,Mi 3
2154511043462803418,Meizu,MX2
-5242443149539489117,vivo,Xperia Z3
6700607615059012226,Samsung,Galaxy Note 2
-4071588784764475737,Samsung,Galaxy style duos
8254095317772239809,Samsung,Galaxy S4
1009404664265750101,Xiaomi,Mi 4
4499991750411040184,Samsung,Galaxy Note 3
34307547843249796,Duowei,D350
4490610776248228409,Coolpad,Great God F1
1160555637600778029,Samsung,Galaxy Note 3
-8822687532913078448,Xiaomi,Mi 3
-8815723296321219151,hammer,T1
5684556921618965481,Huawei,Honor X2
-2541967852913571538,Xiaomi,Redmi Note enhanced version
-5855564574836337736,OPPO,A31
-7716510588864679809,Samsung,Galaxy Grand Prime
-4541885029982872499,Meizu,MX3
-3448019895882125064,Nubia,Z5S mini
-4100312888706892834,Huawei,Honor 6
8604007417471432061,Huawei,Mate 7
8528286133541058410,Huawei,G730-C00
3398569345870445682,Huawei,Honor 6 Plus
-3402213784738053783,Meizu,MX3
3959973591471400790,Xiaomi,Mi 3
-7457893284904651208,OPPO,R831S
2118211582718590774,Xiaomi,Redmi 2A
8695026853295763322,Huawei,B199
-1498452443111042613,Coolpad,7296
-13061170827062790,OPPO,R3
-2076664800491544519,Huawei,Honor Play 4
5702188180740106761,vivo,X3L
-2133967199161225553,Xiaomi,Redmi 2A
-1717817014162806190,Meizu,MX3
5387572026752577265,Acene,U3
-3958472580960842965,Samsung,Golden Fighter A8
6771773252887705309,Samsung,Galaxy S6 Edge
1792298895912831201,Xiaomi,MI 1S
3079841104228854327,Xiaomi,Redmi Note
-5133854135481033856,Xiaomi,Mi 4
-2921293556715691797,Xiaomi,Redmi 2
-5087555542036102381,Huawei,Honor Play 4X
1019329510387703328,Coolpad,F2
-3233480779553318891,HTC,T329T
377648067881983702,Samsung,VIBE Z2
-7157691698690272317,Big Q,Thunder fighter
-6704564119520205397,Samsung,Galaxy Ace
6259115594810098063,Samsung,Galaxy S4
-2413218873275035805,Coolpad,7296
1157421286124821919,Nubia,Z9 mini
3349676036482534865,vivo,Y17T
-5384399195083916258,Samsung,Galaxy Note 3
-7445099389283488159,Coolpad,F2
-3731297510581395367,OPPO,R7
-4290176598852186006,Samsung,Galaxy Note 3
103854962792238224,Xiaomi,Mi 2S
-7148991905797296031,Huawei,Honor 6 Plus
2988631325980186278,Huawei,Honor Play 4X
7068934774414470169,Xiaomi,Mi 2
5860585577030252837,vivo,X3T
1965606096659990851,Coolpad,5891
-4580447693249392769,vivo,Y27
-6342937272299717031,Huawei,Honor 6 Plus
-2650179530143215471,Huawei,Honor Play 4C
-3953335705759208106,Meizu,Charm Blue Note
-1751324037811702502,Xiaomi,Redmi Note
-9218605091224095451,Samsung,Galaxy Note 3
-9042110112554301943,Xiaomi,Mi 4
1689111140581080899,Meizu,MX3
-6436119513988678401,Xiaomi,Red rice
6972613282385747234,Huawei,C8816
1654876597267071281,Meizu,Charm Blue Note
-2610375800169753742,Xiaomi,Redmi Note
8021048358302581615,Samsung,Galaxy A7
-2484449698379551310,Samsung,Galaxy S6
-9133431578006281587,Samsung,Galaxy Mega Plus
2071038069537010757,Xiaomi,Redmi Note enhanced version
7183389901120024150,Meizu,Mx4
-1378585213142714443,Xiaomi,Redmi Note
-2064497701062875992,Leeco,Super mobile phone 1
-1925244637129260869,Samsung,Galaxy Note 2
-754334108249850972,Coolpad,F2
-4822876082896970520,Xiaomi,Redmi 1s
-9221015678978880842,Meizu,MX3
7326975412546015664,vivo,Xperia SL
1151602784932883369,vivo,X710L
8552182380017293814,Xiaomi,Mi 3
-6751044245997280075,Huawei,Honor Play 4X
-1265118755230096439,Meizu,Charm Blue Note
4011708534097676964,Huawei,Honor Play 4X
-8175708266598725637,Huawei,Honor Play 4C
8458344890765292330,Samsung,I8268
-4951011755973412503,HTC,T329D
3096422536268897666,Samsung,Galaxy mega 5.8
8848090707719648719,Samsung,Galaxy Grand
-5048685094642591842,HTC,ONE X
2109496975315011939,OPPO,3007
4331714991417705623,Coolpad,F2
-75056865623603452,Meizu,Charm Blue Note
1216063054483020958,Samsung,Galaxy Note 3
3298319100710414244,Xiaomi,Note top version
-6544024510374515879,Xiaomi,Mi 2
-2141475408019345138,Samsung,Galaxy S3
-6084641922795609604,Samsung,Galaxy S5
260239956368454028,Xiaomi,Redmi 2
6690013288755405910,Samsung,Galaxy S6 Edge
6350235484208951838,Samsung,S7568
-2538431829136208702,Xiaomi,Redmi Note enhanced version
728578686467596544,Samsung,Galaxy A5
-509541507573758016,vivo,X5sl
8627835613858164763,Xiaomi,Mi 3
4465091909517073625,Meizu,Charm Blue Metal
-7679928010672407233,OPPO,1107
4430481821100890855,vivo,Xperia T2 Ultra
-3430716131237020181,vivo,Xperia SL
5085225671223083207,Samsung,G7200
3207064666961057334,Samsung,A680
-451615415028527444,vivo,X3T
1814529984035596219,Xiaomi,Mi 4
-9032885578656412531,Meizu,Mx4
-7969395662472831346,Huawei,Honor Play 4C
-7115272575363442514,Huawei,Mate 2
3806077559008477052,Xiaomi,Red rice
9122760819907427059,Samsung,A820T
5392296187200114718,Xiaomi,Xiaomi Note
5189647141273144109,Huawei,Mai Mang 3
-5244617303833855447,Lenovo,V818
7149092424544891228,Huawei,Honor 6
-3386558976713399154,Samsung,Galaxy S5
5203840604000397175,Samsung,Galaxy S4
-75530314676215487,Huawei,Honor Play 4X
-89670293756688743,Coolpad,F2
416715133642814093,Huawei,Honor Play 4C
-1859063524631349076,Xiaomi,Mi 4
-2800280023566540561,Samsung,Galaxy S3
8756511781656436756,Samsung,Galaxy Core 2
-2692058092209777717,Samsung,A820E
-6931406887743218614,Huawei,Honor 6
-1839927621650217592,Meizu,Charm Blue Note
-6092048528168454706,Xiaomi,Redmi Note
5459367827135908103,vivo,Y27
-2469377147234159038,vivo,Y22il
2231349555341048406,Samsung,Galaxy S4
1344851753925590889,Samsung,S5830i
3511889598689223946,Samsung,Galaxy S3 Neo+
-4117231503143893986,vivo,Xperia S
-2979319985651342876,OPPO,U705T
5683581277431654864,Meizu,Charm Blue Note 2
-1499197145817039032,Samsung,Galaxy S6 Edge
410666995456490769,Xiaomi,Redmi Note
-9020686338623122213,OPPO,R831T
-5268078409631063938,vivo,Y18L
2000497016265592562,Huawei,Honor X2
5022715212150420319,OPPO,6607
-1817095591378165839,Huawei,Honor Play 4X
-7027701790315834457,vivo,Xplay
-5064216734951411217,Xiaomi,S5.1
1139641074634355204,vivo,X5Pro
-7433534782646978558,Coolpad,Great God Note
2774528877291157312,Xiaomi,Redmi Note
-1406010793683622215,Coolpad,F2
-237697917503095518,Xiaomi,Mi 2S
1320877282032884272,Xiaomi,Redmi Note
-4738286440258293205,vivo,X5M
6939672334431619500,Xiaomi,Mi 4
-908624977903311191,Huawei,C8816
-4525697931560144077,hammer,T1
2399789486189901942,Xiaomi,Mi 4
7217577211316396510,Xiaomi,GN151
5409674660154937750,Huawei,G610S
-5615718485323511101,Samsung,Galaxy A7
3106468707922600413,Kobei,TALK 7X quad -core
7898818891650808845,OPPO,R7
-8709367149377745159,Huawei,Honor 6 Plus
-2474815625144815887,vivo,Y11iw
562262742452887182,Huawei,Ascend G7
8041106455321521543,Huawei,B199
7632276876365866424,vivo,Y13L
-2274573580161842561,OPPO,R1C
5453113490096187049,OPPO,Find 5
2313992640656047148,Coolpad,5316
5176412843191077672,Xiaomi,Redmi Note
-6405645852028381350,Huawei,Honor Play 4C
-6268484060440960409,Xiaomi,X805
2762142447882966475,Xiaomi,Mi 4
8171202149055524376,Xiaomi,Redmi 2A
4594428729467730507,Samsung,Galaxy S6
-4810449371137055999,Huawei,Honor 6
6625681942282407438,Coolpad,Great God F1
6854616741418871984,Coolpad,Great God F1Plus
-2573387398729001636,Coolpad,Great God F1
8011877543933924097,Huawei,Honor Play 4X
426492910833467237,Samsung,Galaxy nexus
2475108605246823462,Coolpad,Great God F1
2243179097619352765,Xiaomi,S7
2020803313866152240,LG,G2
-2378053926081297634,Coolpad,Chunlei HD
-8657414628702117422,Coolpad,8720L
1172242917228610709,OPPO,R821T
7532026586432356110,Samsung,Galaxy S3
7166174294291449524,OPPO,Find 7
7511091930110395604,Xiaomi,Mi 3
-5793583571417917739,Village rice,X6666
3603254905264292440,Xiaomi,GN151
-1564453835667237897,Huawei,Ascend P7
5997416653727305647,Meizu,Charm Blue Note
-3581811956841384379,Xiaomi,Xiaomi Note
2629563526833001857,Meizu,MX4 Pro
7362313985107003539,Meizu,MX4 Pro
-2344134889506009194,OPPO,R2010
8727468779481290181,Samsung,Galaxy Grand 2
-2558053407381293870,vivo,X3L
-885670780472164025,Xiaomi,Mi 2
-7467946873574376549,Samsung,A670T
5624256271437120641,HTC,One
-4335333182841518358,Xiaomi,Mi 4
6536349942980514930,Xiaomi,Mi 3
-1204512430719063247,Coolpad,Y80D
3955134778801994295,Samsung,Galaxy Note 3
-3503019268977820403,OPPO,R809T
5499494991694692861,Huawei,Honor 6 Plus
808721550679555973,vivo,X3V
6805622730280979221,Coolpad,Y1
3850320763555751047,Xiaomi,Redmi Note
5850457261146004638,Huawei,Honor+
-4713997808455134096,Xiaomi,Mi 2S
-1561592761213017201,Samsung,Galaxy S4
5386314439349152758,Xiaomi,Redmi Note
8265647007278529961,Xiaomi,Mi 2A
2428933289821523693,vivo,Xperia C
8073187336340674048,Huawei,Honor 3X Play Edition
2068785394064138798,Samsung,Galaxy on5
-5434305103033587755,Xiaomi,Redmi Note
-5957561322496976919,Samsung,Galaxy Note 3
-7933820090870688709,Lenovo,V5S
-8649460318296737965,Huawei,Y511-T00
-7381164836486272654,Samsung,Galaxy Note 2
-668713880513407306,OPPO,R850
3142070832849618327,OPPO,R7S
6061786585217040986,Huawei,Honor Play 4C
4281882326058998311,Nibiru,Mars No. 1
-5090575759614476634,Huawei,P8 Lite
902746427550219861,Samsung,Galaxy Note 3
-2561193968627368263,Samsung,Galaxy Note
4833386721724887514,Xiaomi,Redmi 2
7302081867140182703,OPPO,Find 5
-4271221528850228897,Huawei,Mate 7
-2791791517972140660,Xiaomi,Xiaomi Note
-5646105229899685345,Huawei,P8 Lite
5616532624406394816,Samsung,Galaxy Note 3
7420801288553018368,Lenovo,A880
-1250524256091134817,Leeco,Super mobile phone 1 Pro
9080941312795858938,Samsung,Galaxy Grand 2
1122337224297785174,Samsung,G3818
-8263050293855112689,Xiaomi,Redmi Note
-2128010515709240738,Huawei,Honor 3C
-1774704987864038255,OPPO,R7
-3397983178976671610,Meizu,Charm Blue Note 2
8771048475348375046,Samsung,Galaxy A7
6668714291089200872,Xiaomi,F301
75282010572130384,Meizu,Charm blue
4105003018024121487,Coolpad,F2
-5550885204172373568,Samsung,Galaxy S5
6023296625713443474,Coolpad,5891Q
-8355629304553506388,Xiaomi,Redmi Note
-8783102553519514381,Xiaomi,Mi 2S
2834364022819271820,Xiaomi,Xiaomi Note
-2373988072364318927,Meizu,Charm Blue Note 2
7211698922938623940,Xiaomi,Redmi Note
4582085317085694442,Samsung,S850T
7436113878419656912,Samsung,Galaxy Note 4
1972139810415579434,Xiaomi,Redmi 1s
-3490447331112624745,Meizu,MX2
2868088647743051368,Samsung,S820
-6298897121637355612,Xiaomi,Mi 2
-3647425919536202953,TCL,P301m
-4933778648759217882,Samsung,G3818
6650916367099082093,Lenovo,V5S
-3617328296022988660,Xiaomi,Mi 3
1099040922396716251,Huawei,Honor Play 4X
708408426495473498,Banghua,I6
-8098327594905866103,Xiaomi,Redmi Note
-1843079190294540031,Xiaomi,Mi 2S
3167754550738502374,Huawei,Mate 7
8353373829203601928,Xiaomi,Mi 2C
-1684826609267635799,Meizu,MX5
2736439485510148412,Aipaer,Iph8
6528555336492116663,Xiaomi,Redmi Note
2511690529563468287,Samsung,Galaxy Note 2
-1124150740562009334,Samsung,Galaxy Note 3
-1838454260580131720,Xiaomi,Mi 4
2355041011128442379,Xiaomi,Mi 4
-8230348034024096540,Samsung,Galaxy Note 3
4139968830767881787,Samsung,Galaxy S3
-1924571983087440571,vivo,X5max
-2488271793524511024,OPPO,R7
-5718399791933652875,Xiaomi,GN708T
5257281229421783013,Huawei,Honor 3X Play Edition
4271083959526334346,Samsung,Galaxy Note 2
-8350024271293752029,Xiaomi,Mi 4
1494222114171864477,Coolpad,F2
4586447353595254923,Xiaomi,Note top version
3565026660048613202,Xiaomi,Redmi Note
5307788708228596024,OPPO,R819T
482174627476249896,Xiaomi,Mi 3
8163716027532336835,Xiaomi,Mi 4
-8471076543896155814,HTC,ONE Me
-4693552178331821462,vivo,Y27
-4204647240137293949,Xiaomi,Red rice
-3812851172791144901,Xiaomi,Mi 2A
5962497404172875521,vivo,Y11it
5046556914134776640,Huawei,Honor Play 4X
6469086410049844186,Xiaomi,Mi 3
3545512982351967702,Xiaomi,Redmi 1s
-8555950247423049677,Samsung,Galaxy Grand duos
7698002818070123115,Xiaomi,GN705T
-52226208973527772,Samsung,Galaxy Note 3
6995178142677345545,Xiaomi,Redmi Note
298955336287483527,Samsung,Le Lemon K3 Note
-2505060819282970284,Samsung,Galaxy S4
